frame_number,vehicle_id,speed,license_plate,license_plate_confidence,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
141,1,22.3,B9811X799,0.0,False,172,57,483,287,0.66,car,4.862068965517241
142,2,46.28,N/A,0.0,False,567,121,595,151,0.79,car,4.896551724137931
142,1,22.3,B9811X799,0.0,False,172,57,484,287,0.63,car,4.896551724137931
143,2,46.28,N/A,0.0,False,567,121,595,151,0.8,car,4.931034482758621
143,1,22.3,B9811X799,0.0,False,174,57,484,287,0.66,car,4.931034482758621
144,2,46.28,N/A,0.0,False,566,121,595,151,0.81,car,4.9655172413793105
144,1,22.3,B9811X799,0.0,False,172,57,484,287,0.63,car,4.9655172413793105
144,1,22.3,N/A,0.0,False,172,57,483,288,0.51,truck,4.9655172413793105
145,2,46.28,N/A,0.0,False,566,121,595,151,0.8,car,5.0
145,1,22.3,9810X792,0.0,False,173,57,484,287,0.66,car,5.0
146,2,46.28,N/A,0.0,False,566,121,595,151,0.81,car,5.0344827586206895
146,1,22.3,9810X792,0.0,False,172,56,484,287,0.61,car,5.0344827586206895
147,2,46.28,N/A,0.0,False,566,121,595,151,0.82,car,5.068965517241379
147,1,22.3,9810X792,0.0,False,173,57,484,287,0.65,car,5.068965517241379
148,2,46.28,N/A,0.0,False,565,121,595,151,0.82,car,5.103448275862069
148,1,22.3,9810X792,0.0,False,172,56,485,287,0.58,car,5.103448275862069
148,1,22.3,9810X792,0.0,False,173,56,484,288,0.54,truck,5.103448275862069
149,2,46.28,N/A,0.0,False,565,121,596,151,0.82,car,5.137931034482759
149,1,22.3,9810X792,0.0,False,171,55,485,287,0.59,car,5.137931034482759
150,2,46.28,N/A,0.0,False,565,121,595,151,0.81,car,5.172413793103448
150,1,22.3,N/A,0.0,False,173,56,484,288,0.58,truck,5.172413793103448
150,1,22.3,N/A,0.0,False,172,55,485,287,0.56,car,5.172413793103448
151,2,46.28,N/A,0.0,False,564,121,595,151,0.81,car,5.206896551724138
151,1,22.3,9810X792,0.0,False,172,56,485,287,0.61,car,5.206896551724138
151,1,22.3,9810X792,0.0,False,172,56,484,288,0.5,truck,5.206896551724138
152,2,46.28,N/A,0.0,False,564,121,595,151,0.78,car,5.241379310344827
152,1,22.25,9810X792,0.0,False,172,55,486,287,0.55,car,5.241379310344827
152,1,22.22,9810X792,0.0,False,173,56,484,288,0.54,truck,5.241379310344827
153,2,46.28,N/A,0.0,False,564,120,595,151,0.77,car,5.275862068965517
153,1,22.2,9810X792,0.0,False,172,56,485,287,0.61,car,5.275862068965517
154,2,46.28,N/A,0.0,False,563,120,595,150,0.77,car,5.310344827586207
154,1,22.18,9810X792,0.0,False,171,55,485,287,0.6,car,5.310344827586207
155,2,46.28,N/A,0.0,False,563,120,595,150,0.8,car,5.344827586206897
155,1,22.17,N/A,0.0,False,171,55,485,287,0.57,car,5.344827586206897
155,1,22.17,N/A,0.0,False,172,56,484,288,0.56,truck,5.344827586206897
156,2,46.28,N/A,0.0,False,563,120,595,151,0.78,car,5.379310344827586
156,1,22.17,N/A,0.0,False,172,55,484,288,0.59,truck,5.379310344827586
156,1,22.17,N/A,0.0,False,171,55,485,287,0.57,car,5.379310344827586
157,2,46.28,N/A,0.0,False,562,120,595,151,0.77,car,5.413793103448276
157,1,22.17,N/A,0.0,False,171,55,485,287,0.62,car,5.413793103448276
157,1,22.17,N/A,0.0,False,172,55,484,288,0.52,truck,5.413793103448276
158,2,46.28,N/A,0.0,False,562,120,595,151,0.8,car,5.448275862068965
158,1,22.16,N/A,0.0,False,173,55,485,286,0.59,car,5.448275862068965
158,1,22.16,N/A,0.0,False,172,55,485,288,0.51,truck,5.448275862068965
159,2,46.28,N/A,0.0,False,562,119,595,151,0.81,car,5.482758620689655
159,1,22.16,N/A,0.0,False,173,55,485,286,0.62,car,5.482758620689655
160,2,46.28,N/A,0.0,False,561,119,595,151,0.79,car,5.517241379310345
160,1,22.15,e981x7eg,0.0,False,173,54,485,286,0.57,car,5.517241379310345
160,1,22.15,N/A,0.0,False,172,54,485,288,0.52,truck,5.517241379310345
161,2,46.28,N/A,0.0,False,561,119,595,151,0.78,car,5.551724137931035
161,1,22.15,e981x7eg,0.0,False,172,54,485,286,0.67,car,5.551724137931035
162,2,46.28,N/A,0.0,False,561,119,595,151,0.76,car,5.586206896551724
162,1,22.15,e981x7eg,0.0,False,173,54,485,286,0.61,car,5.586206896551724
163,2,46.28,N/A,0.0,False,560,119,595,151,0.77,car,5.620689655172414
163,1,22.15,e981x7eg,0.0,False,172,54,485,286,0.65,car,5.620689655172414
164,2,46.28,N/A,0.0,False,560,119,595,151,0.77,car,5.655172413793103
164,1,22.15,e981x7eg,0.0,False,171,54,485,286,0.62,car,5.655172413793103
165,2,46.28,N/A,0.0,False,560,118,595,151,0.8,car,5.689655172413793
165,1,22.15,N/A,0.0,False,171,54,486,286,0.62,car,5.689655172413793
166,2,46.28,N/A,0.0,False,559,119,595,151,0.81,car,5.724137931034483
166,1,22.15,e981x7eg,0.0,False,172,54,486,286,0.56,car,5.724137931034483
166,1,22.15,e981x7eg,0.0,False,171,54,486,288,0.51,truck,5.724137931034483
167,2,46.28,N/A,0.0,False,559,118,595,150,0.83,car,5.758620689655173
167,1,22.15,e981x7eg,0.0,False,171,54,486,286,0.61,car,5.758620689655173
168,2,46.28,N/A,0.0,False,559,118,595,150,0.84,car,5.793103448275862
168,1,22.15,e981x7eg,0.0,False,170,54,486,286,0.6,car,5.793103448275862
169,2,46.28,N/A,0.0,False,559,119,595,150,0.85,car,5.827586206896552
169,1,22.15,e981x7eg,0.0,False,169,54,486,286,0.6,car,5.827586206896552
170,2,46.28,N/A,0.0,False,558,119,595,150,0.87,car,5.862068965517241
170,1,22.15,N/A,0.0,False,169,54,486,286,0.58,car,5.862068965517241
171,2,46.28,N/A,0.0,False,558,118,595,150,0.87,car,5.896551724137931
171,1,22.15,e981x7eg,0.0,False,169,53,487,286,0.63,car,5.896551724137931
172,2,46.28,N/A,0.0,False,558,118,595,150,0.88,car,5.931034482758621
172,1,22.15,e981x7eg,0.0,False,170,53,486,286,0.65,car,5.931034482758621
173,2,46.28,N/A,0.0,False,558,118,595,150,0.88,car,5.9655172413793105
173,1,22.15,N/A,0.0,False,168,52,487,286,0.69,car,5.9655172413793105
174,2,46.28,N/A,0.0,False,557,118,595,149,0.89,car,6.0
174,1,22.15,N/A,0.0,False,167,53,487,286,0.67,car,6.0
175,2,46.28,N/A,0.0,False,557,118,595,149,0.9,car,6.0344827586206895
175,1,22.15,N/A,0.0,False,167,52,487,286,0.66,car,6.0344827586206895
176,2,46.28,N/A,0.0,False,556,117,595,149,0.91,car,6.068965517241379
176,1,22.15,N/A,0.0,False,167,52,487,286,0.64,car,6.068965517241379
177,2,46.28,N/A,0.0,False,556,117,595,150,0.92,car,6.103448275862069
177,1,22.15,N/A,0.0,False,167,52,487,286,0.68,car,6.103448275862069
178,2,46.28,N/A,0.0,False,556,117,595,149,0.92,car,6.137931034482759
178,1,22.15,N/A,0.0,False,168,53,487,286,0.64,car,6.137931034482759
179,2,46.28,N/A,0.0,False,555,117,595,149,0.93,car,6.172413793103448
179,1,22.15,N/A,0.0,False,167,53,487,286,0.67,car,6.172413793103448
180,2,46.28,N/A,0.0,False,555,117,595,149,0.93,car,6.206896551724138
180,1,22.15,N/A,0.0,False,167,52,487,286,0.65,car,6.206896551724138
181,2,46.28,N/A,0.0,False,555,117,595,149,0.93,car,6.241379310344827
181,1,22.15,N/A,0.0,False,168,52,487,287,0.67,car,6.241379310344827
182,2,46.28,N/A,0.0,False,555,117,595,149,0.92,car,6.275862068965517
182,1,22.15,N/A,0.0,False,166,53,488,287,0.68,car,6.275862068965517
183,2,46.28,N/A,0.0,False,555,117,595,149,0.92,car,6.310344827586207
183,1,22.15,N/A,0.0,False,166,53,488,287,0.68,car,6.310344827586207
184,2,46.28,N/A,0.0,False,555,117,595,149,0.91,car,6.344827586206897
184,1,22.15,N/A,0.0,False,166,52,488,287,0.69,car,6.344827586206897
185,2,46.28,N/A,0.0,False,555,117,595,149,0.91,car,6.379310344827586
185,1,22.15,e981x79,0.0,False,165,52,489,287,0.69,car,6.379310344827586
186,2,46.28,N/A,0.0,False,554,117,595,149,0.91,car,6.413793103448276
186,1,22.15,e981x79,0.0,False,165,52,489,288,0.67,car,6.413793103448276
187,2,46.28,N/A,0.0,False,554,117,595,149,0.91,car,6.448275862068965
187,1,22.15,e981x79,0.0,False,166,52,489,288,0.69,car,6.448275862068965
188,2,46.28,N/A,0.0,False,554,117,594,149,0.91,car,6.482758620689655
188,1,22.15,e981x79,0.0,False,166,52,489,288,0.68,car,6.482758620689655
189,2,46.28,N/A,0.0,False,554,117,595,149,0.91,car,6.517241379310345
189,1,22.15,e981x79,0.0,False,166,53,490,288,0.73,car,6.517241379310345
190,2,46.28,N/A,0.0,False,554,116,594,149,0.9,car,6.551724137931035
190,1,22.15,N/A,0.0,False,165,53,489,289,0.73,car,6.551724137931035
191,2,46.28,N/A,0.0,False,553,117,595,149,0.9,car,6.586206896551724
191,1,22.15,e981x79,0.0,False,164,53,490,289,0.71,car,6.586206896551724
192,2,46.28,N/A,0.0,False,553,117,595,149,0.9,car,6.620689655172414
192,1,22.15,e981x79,0.0,False,165,53,491,289,0.65,car,6.620689655172414
193,2,46.28,N/A,0.0,False,553,117,595,149,0.9,car,6.655172413793103
193,1,22.15,e981x79,0.0,False,165,53,491,289,0.61,car,6.655172413793103
194,2,46.28,N/A,0.0,False,553,117,595,149,0.9,car,6.689655172413793
194,1,22.15,e981x79,0.0,False,165,53,490,289,0.61,car,6.689655172413793
195,2,46.28,N/A,0.0,False,552,117,595,149,0.9,car,6.724137931034483
195,1,24.9,e9810x792,0.0,False,166,53,492,290,0.57,car,6.724137931034483
196,2,46.28,N/A,0.0,False,552,117,595,149,0.9,car,6.758620689655173
196,1,26.83,e9810x792,0.0,False,166,53,491,290,0.62,car,6.758620689655173
197,2,46.28,N/A,0.0,False,552,117,595,149,0.9,car,6.793103448275862
197,1,28.17,e9810x792,0.0,False,165,53,492,290,0.59,car,6.793103448275862
198,2,46.28,N/A,0.0,False,552,117,595,149,0.9,car,6.827586206896552
198,1,27.74,e9810x792,0.0,False,166,54,489,290,0.55,car,6.827586206896552
198,1,27.44,e9810x792,0.0,False,166,54,489,292,0.54,truck,6.827586206896552
199,2,46.28,N/A,0.0,False,552,117,595,149,0.9,car,6.862068965517241
199,1,27.78,e9810x792,0.0,False,165,53,492,290,0.64,car,6.862068965517241
200,2,46.28,N/A,0.0,False,552,116,595,149,0.9,car,6.896551724137931
200,1,28.02,e9811x792,0.0,False,165,53,492,290,0.63,car,6.896551724137931
201,2,46.28,N/A,0.0,False,552,116,595,149,0.9,car,6.931034482758621
201,1,28.19,e9811x792,0.0,False,165,53,492,290,0.63,car,6.931034482758621
202,2,46.28,N/A,0.0,False,551,116,595,149,0.91,car,6.9655172413793105
202,1,30.24,e9811x792,0.0,False,165,53,493,290,0.61,car,6.9655172413793105
203,2,46.28,N/A,0.0,False,551,116,595,149,0.92,car,7.0
203,1,31.67,e9811x792,0.0,False,165,53,493,291,0.61,car,7.0
204,2,46.28,N/A,0.0,False,551,116,595,149,0.91,car,7.0344827586206895
204,1,28.81,e9811x792,0.0,False,166,54,490,293,0.62,car,7.0344827586206895
205,2,46.28,N/A,0.0,False,551,115,595,149,0.91,car,7.068965517241379
205,1,26.81,9BAIx,0.0,False,166,54,490,293,0.68,car,7.068965517241379
206,2,46.28,N/A,0.0,False,551,115,595,149,0.91,car,7.103448275862069
206,1,25.41,9BAIx,0.0,False,166,54,490,293,0.68,car,7.103448275862069
207,2,46.28,N/A,0.0,False,551,115,595,149,0.91,car,7.137931034482759
207,1,24.43,9BAIx,0.0,False,166,54,490,293,0.64,car,7.137931034482759
208,2,46.28,N/A,0.0,False,550,115,595,149,0.9,car,7.172413793103448
208,1,23.75,9BAIx,0.0,False,164,53,494,291,0.6,car,7.172413793103448
209,2,46.28,N/A,0.0,False,550,115,595,149,0.89,car,7.206896551724138
209,1,26.59,9BAIx,0.0,False,164,54,490,294,0.56,car,7.206896551724138
210,2,46.28,N/A,0.0,False,550,115,594,149,0.88,car,7.241379310344827
210,1,30.21,B9811,0.0,False,163,52,494,291,0.6,car,7.241379310344827
210,1,32.74,N/A,0.0,False,163,54,490,294,0.57,truck,7.241379310344827
211,2,46.28,N/A,0.0,False,550,115,594,149,0.88,car,7.275862068965517
211,1,34.52,B9811,0.0,False,163,53,490,294,0.58,car,7.275862068965517
212,2,46.28,N/A,0.0,False,549,115,593,149,0.87,car,7.310344827586207
212,1,38.23,B9811,0.0,False,163,54,490,293,0.59,car,7.310344827586207
213,2,46.28,N/A,0.0,False,549,115,594,149,0.88,car,7.344827586206897
213,1,41.62,B9811,0.0,False,163,54,490,293,0.61,car,7.344827586206897
214,2,46.28,N/A,0.0,False,549,114,594,149,0.88,car,7.379310344827586
214,1,41.62,B9811,0.0,False,162,54,490,293,0.6,car,7.379310344827586
215,2,46.28,N/A,0.0,False,549,114,594,149,0.88,car,7.413793103448276
215,1,41.62,B9811,0.0,False,162,53,490,294,0.61,car,7.413793103448276
216,2,46.28,N/A,0.0,False,549,115,594,149,0.88,car,7.448275862068965
216,1,41.62,B9811,0.0,False,162,53,490,293,0.56,truck,7.448275862068965
216,1,41.62,B9811,0.0,False,163,52,494,292,0.53,car,7.448275862068965
217,2,39.04,N/A,0.0,False,549,114,595,149,0.89,car,7.482758620689655
217,1,41.62,B9811,0.0,False,163,52,494,291,0.56,car,7.482758620689655
218,2,33.97,N/A,0.0,False,549,114,594,149,0.88,car,7.517241379310345
218,1,39.64,B9811,0.0,False,163,53,491,293,0.58,car,7.517241379310345
219,2,30.42,N/A,0.0,False,549,114,594,149,0.88,car,7.551724137931035
219,1,37.7,B9811,0.0,False,163,52,491,291,0.61,car,7.551724137931035
220,2,27.94,N/A,0.0,False,549,114,594,149,0.88,car,7.586206896551724
220,1,36.34,N/A,0.0,False,161,52,491,291,0.6,car,7.586206896551724
221,2,26.2,N/A,0.0,False,549,114,594,149,0.88,car,7.620689655172414
221,1,35.39,B9811,0.0,False,162,51,491,291,0.59,car,7.620689655172414
222,2,26.2,N/A,0.0,False,549,114,594,149,0.88,car,7.655172413793103
222,1,34.72,B9811,0.0,False,161,52,492,293,0.61,car,7.655172413793103
223,2,26.2,N/A,0.0,False,549,113,595,149,0.89,car,7.689655172413793
223,1,33.7,N/A,0.0,False,162,51,491,292,0.58,car,7.689655172413793
224,2,26.2,N/A,0.0,False,548,113,594,149,0.89,car,7.724137931034483
224,1,33.7,N/A,0.0,False,162,51,492,291,0.62,car,7.724137931034483
225,2,26.2,N/A,0.0,False,549,113,594,149,0.88,car,7.758620689655173
225,1,33.7,N/A,0.0,False,162,51,492,291,0.61,car,7.758620689655173
226,2,26.2,N/A,0.0,False,548,113,594,150,0.89,car,7.793103448275862
226,1,33.7,N/A,0.0,False,161,51,492,291,0.61,car,7.793103448275862
227,2,26.2,N/A,0.0,False,548,113,595,149,0.89,car,7.827586206896552
227,1,30.23,N/A,0.0,False,161,51,493,293,0.59,car,7.827586206896552
228,2,26.2,N/A,0.0,False,549,113,594,149,0.9,car,7.862068965517241
228,1,29.18,N/A,0.0,False,162,50,492,291,0.65,car,7.862068965517241
229,2,26.2,N/A,0.0,False,549,113,595,149,0.9,car,7.896551724137931
229,1,27.99,N/A,0.0,False,163,50,493,293,0.67,car,7.896551724137931
230,2,26.2,N/A,0.0,False,549,113,595,149,0.9,car,7.931034482758621
230,1,27.15,09811X732,0.0,False,162,50,493,293,0.67,car,7.931034482758621
231,2,26.2,N/A,0.0,False,549,113,595,149,0.9,car,7.9655172413793105
231,1,26.57,09811X732,0.0,False,162,50,494,293,0.66,car,7.9655172413793105
232,2,26.2,N/A,0.0,False,549,112,595,149,0.9,car,8.0
232,1,26.16,09811X732,0.0,False,161,49,493,291,0.66,car,8.0
233,2,26.2,N/A,0.0,False,549,112,595,149,0.9,car,8.03448275862069
233,1,24.96,09811X732,0.0,False,161,49,494,291,0.68,car,8.03448275862069
234,2,26.2,N/A,0.0,False,549,112,595,149,0.9,car,8.068965517241379
234,1,24.11,09811X732,0.0,False,161,50,495,293,0.69,car,8.068965517241379
235,2,26.2,N/A,0.0,False,549,112,595,149,0.91,car,8.10344827586207
235,1,24.44,9841x792,0.0,False,162,49,494,290,0.67,car,8.10344827586207
236,2,26.2,N/A,0.0,False,549,112,595,149,0.91,car,8.137931034482758
236,1,25.13,9841x792,0.0,False,162,50,495,292,0.64,car,8.137931034482758
237,2,26.2,N/A,0.0,False,549,112,595,149,0.91,car,8.172413793103448
237,1,26.07,9841x792,0.0,False,161,50,495,292,0.64,car,8.172413793103448
238,2,26.2,N/A,0.0,False,549,112,595,149,0.91,car,8.206896551724139
238,1,26.73,9841x792,0.0,False,162,50,495,292,0.68,car,8.206896551724139
239,2,26.2,N/A,0.0,False,549,112,595,149,0.9,car,8.241379310344827
239,1,28.1,9841x792,0.0,False,162,49,494,291,0.65,car,8.241379310344827
240,2,26.2,N/A,0.0,False,549,112,596,149,0.91,car,8.275862068965518
240,1,29.07,N/A,0.0,False,162,49,495,291,0.67,car,8.275862068965518
241,2,26.2,N/A,0.0,False,550,112,596,149,0.91,car,8.310344827586206
241,1,26.99,9841x792,0.0,False,159,49,495,290,0.65,car,8.310344827586206
242,2,26.2,N/A,0.0,False,550,112,596,149,0.91,car,8.344827586206897
242,1,25.54,9841x792,0.0,False,159,48,495,290,0.65,car,8.344827586206897
243,2,26.2,N/A,0.0,False,550,111,596,149,0.91,car,8.379310344827585
243,1,24.52,9841x792,0.0,False,159,48,495,291,0.65,car,8.379310344827585
244,2,26.2,N/A,0.0,False,550,111,596,149,0.91,car,8.413793103448276
244,1,23.81,9841x792,0.0,False,160,48,495,290,0.66,car,8.413793103448276
245,2,26.2,N/A,0.0,False,550,111,596,148,0.91,car,8.448275862068966
245,1,23.31,N/A,0.0,False,159,47,496,291,0.6,car,8.448275862068966
246,2,26.2,N/A,0.0,False,550,111,596,149,0.91,car,8.482758620689655
246,1,23.31,9841x792,0.0,False,159,47,495,290,0.6,car,8.482758620689655
247,2,26.2,N/A,0.0,False,550,111,596,149,0.91,car,8.517241379310345
247,1,23.31,9841x792,0.0,False,159,47,495,291,0.61,car,8.517241379310345
248,2,26.2,N/A,0.0,False,550,111,595,149,0.9,car,8.551724137931034
248,1,23.31,9841x792,0.0,False,159,48,496,291,0.67,car,8.551724137931034
249,2,26.2,N/A,0.0,False,550,111,596,149,0.89,car,8.586206896551724
249,1,22.96,9841x792,0.0,False,160,48,496,292,0.66,car,8.586206896551724
250,2,26.2,N/A,0.0,False,550,111,596,149,0.89,car,8.620689655172415
250,1,22.72,N/A,0.0,False,158,47,496,291,0.65,car,8.620689655172415
251,2,26.2,N/A,0.0,False,550,111,596,149,0.86,car,8.655172413793103
251,1,22.55,N/A,0.0,False,159,47,496,290,0.75,car,8.655172413793103
252,2,26.2,N/A,0.0,False,550,110,596,149,0.86,car,8.689655172413794
252,1,22.43,N/A,0.0,False,159,47,496,290,0.78,car,8.689655172413794
253,2,26.2,N/A,0.0,False,551,110,596,149,0.86,car,8.724137931034482
253,1,22.34,N/A,0.0,False,159,47,497,290,0.75,car,8.724137931034482
254,2,26.2,N/A,0.0,False,551,110,596,149,0.88,car,8.758620689655173
254,1,22.28,N/A,0.0,False,159,46,497,290,0.81,car,8.758620689655173
255,2,26.2,N/A,0.0,False,551,110,596,149,0.89,car,8.793103448275861
255,1,22.28,89810X73,0.0,False,161,46,497,290,0.78,car,8.793103448275861
256,2,26.2,N/A,0.0,False,551,110,596,149,0.89,car,8.827586206896552
256,1,22.28,89810X73,0.0,False,159,46,498,290,0.81,car,8.827586206896552
257,2,26.2,N/A,0.0,False,552,110,596,149,0.89,car,8.862068965517242
257,1,22.28,89810X73,0.0,False,159,46,498,290,0.77,car,8.862068965517242
258,2,26.2,N/A,0.0,False,552,110,596,149,0.89,car,8.89655172413793
258,1,22.28,89810X73,0.0,False,160,46,499,290,0.79,car,8.89655172413793
259,2,26.2,N/A,0.0,False,552,110,596,149,0.89,car,8.931034482758621
259,1,22.28,89810X73,0.0,False,160,45,499,290,0.8,car,8.931034482758621
260,2,26.2,N/A,0.0,False,552,110,596,149,0.89,car,8.96551724137931
260,1,22.28,N/A,0.0,False,160,45,499,290,0.78,car,8.96551724137931
261,2,26.2,N/A,0.0,False,553,110,596,149,0.9,car,9.0
261,1,22.28,89810X73,0.0,False,160,45,500,290,0.76,car,9.0
262,2,26.2,N/A,0.0,False,553,110,595,149,0.9,car,9.03448275862069
262,1,22.28,89810X73,0.0,False,160,44,501,290,0.72,car,9.03448275862069
263,2,26.2,N/A,0.0,False,553,109,595,149,0.9,car,9.068965517241379
263,1,22.24,89810X73,0.0,False,162,45,501,291,0.72,car,9.068965517241379
264,2,26.2,N/A,0.0,False,553,109,596,149,0.91,car,9.10344827586207
264,1,22.21,89810X73,0.0,False,162,44,501,291,0.75,car,9.10344827586207
265,2,26.2,N/A,0.0,False,554,109,596,149,0.92,car,9.137931034482758
265,1,22.19,N/A,0.0,False,162,44,502,291,0.72,car,9.137931034482758
266,2,26.2,N/A,0.0,False,554,109,596,149,0.92,car,9.172413793103448
266,1,22.18,89810X73,0.0,False,162,45,502,291,0.66,car,9.172413793103448
267,2,26.2,N/A,0.0,False,554,109,596,149,0.91,car,9.206896551724139
267,1,22.17,89810X73,0.0,False,162,45,503,291,0.66,car,9.206896551724139
268,2,26.2,N/A,0.0,False,554,109,596,149,0.9,car,9.241379310344827
268,1,22.17,89810X73,0.0,False,161,44,503,291,0.69,car,9.241379310344827
269,2,26.2,N/A,0.0,False,554,109,596,149,0.9,car,9.275862068965518
269,1,22.17,89810X73,0.0,False,161,44,503,291,0.74,car,9.275862068965518
270,2,26.2,N/A,0.0,False,555,109,596,149,0.9,car,9.310344827586206
270,1,22.17,N/A,0.0,False,162,43,503,291,0.73,car,9.310344827586206
271,2,26.2,N/A,0.0,False,555,109,596,149,0.89,car,9.344827586206897
271,1,22.17,N/A,0.0,False,162,43,505,291,0.74,car,9.344827586206897
272,2,26.2,N/A,0.0,False,555,109,596,149,0.88,car,9.379310344827585
272,1,22.17,N/A,0.0,False,163,43,505,291,0.73,car,9.379310344827585
273,2,26.2,N/A,0.0,False,555,109,596,149,0.89,car,9.413793103448276
273,1,22.17,N/A,0.0,False,163,42,506,291,0.75,car,9.413793103448276
274,2,26.2,N/A,0.0,False,556,109,596,149,0.88,car,9.448275862068966
274,1,22.17,N/A,0.0,False,162,42,507,291,0.71,car,9.448275862068966
275,2,26.2,N/A,0.0,False,556,109,596,149,0.88,car,9.482758620689655
275,1,22.17,N/A,0.0,False,162,42,507,291,0.75,car,9.482758620689655
276,2,26.2,N/A,0.0,False,556,109,596,149,0.87,car,9.517241379310345
276,1,22.17,N/A,0.0,False,163,42,507,291,0.62,car,9.517241379310345
277,2,26.2,N/A,0.0,False,556,108,596,149,0.86,car,9.551724137931034
277,1,22.17,N/A,0.0,False,162,41,508,291,0.61,car,9.551724137931034
278,2,26.2,N/A,0.0,False,557,109,596,149,0.85,car,9.586206896551724
278,1,22.17,N/A,0.0,False,162,41,508,291,0.54,car,9.586206896551724
279,2,24.99,N/A,0.0,False,558,108,596,149,0.84,car,9.620689655172415
279,1,22.17,N/A,0.0,False,163,40,508,291,0.59,car,9.620689655172415
280,2,24.13,N/A,0.0,False,558,108,596,149,0.83,car,9.655172413793103
280,1,22.17,N/A,0.0,False,162,40,509,291,0.6,car,9.655172413793103
281,2,23.54,N/A,0.0,False,558,108,595,149,0.83,car,9.689655172413794
281,1,22.17,N/A,0.0,False,163,40,510,291,0.67,car,9.689655172413794
282,2,23.12,N/A,0.0,False,558,108,595,149,0.83,car,9.724137931034482
282,1,22.17,N/A,0.0,False,165,39,508,291,0.66,car,9.724137931034482
283,2,22.83,N/A,0.0,False,559,108,595,149,0.82,car,9.758620689655173
283,1,24.91,N/A,0.0,False,165,40,511,291,0.64,car,9.758620689655173
284,2,22.83,N/A,0.0,False,559,108,595,149,0.82,car,9.793103448275861
284,1,26.84,N/A,0.0,False,163,40,511,291,0.63,car,9.793103448275861
285,2,22.83,N/A,0.0,False,560,108,595,149,0.82,car,9.827586206896552
285,1,28.18,89811x792,0.0,False,162,40,511,291,0.6,car,9.827586206896552
286,2,22.83,N/A,0.0,False,560,107,595,149,0.82,car,9.862068965517242
286,1,29.12,89811x792,0.0,False,165,39,511,291,0.55,car,9.862068965517242
287,2,22.83,N/A,0.0,False,561,107,595,149,0.82,car,9.89655172413793
287,1,29.78,89811x792,0.0,False,163,40,512,291,0.57,car,9.89655172413793
288,2,22.83,N/A,0.0,False,561,107,595,149,0.82,car,9.931034482758621
288,1,28.87,89811x792,0.0,False,165,39,511,290,0.65,car,9.931034482758621
289,2,22.83,N/A,0.0,False,562,107,595,149,0.82,car,9.96551724137931
289,1,28.23,89811x792,0.0,False,166,39,512,290,0.65,car,9.96551724137931
290,2,22.83,N/A,0.0,False,562,106,595,149,0.84,car,10.0
290,1,27.78,N/A,0.0,False,168,39,513,290,0.78,car,10.0
291,2,22.83,N/A,0.0,False,562,106,595,149,0.84,car,10.03448275862069
291,1,26.09,89811x792,0.0,False,168,39,514,290,0.8,car,10.03448275862069
292,2,22.83,N/A,0.0,False,562,105,595,149,0.85,car,10.068965517241379
292,1,24.91,89811x792,0.0,False,168,38,514,290,0.77,car,10.068965517241379
293,2,22.83,N/A,0.0,False,563,105,595,149,0.84,car,10.10344827586207
293,1,24.91,89811x792,0.0,False,168,39,514,290,0.72,car,10.10344827586207
294,2,22.83,N/A,0.0,False,563,105,595,149,0.85,car,10.137931034482758
294,1,24.91,89811x792,0.0,False,168,38,515,289,0.79,car,10.137931034482758
295,2,22.83,N/A,0.0,False,564,105,595,149,0.85,car,10.172413793103448
295,1,24.91,N/A,0.0,False,168,38,516,289,0.83,car,10.172413793103448
296,2,22.83,N/A,0.0,False,564,105,595,148,0.84,car,10.206896551724139
296,1,24.91,89811x792,0.0,False,170,38,516,289,0.77,car,10.206896551724139
297,2,22.83,N/A,0.0,False,564,106,595,148,0.83,car,10.241379310344827
297,1,24.91,89811x792,0.0,False,169,38,517,289,0.75,car,10.241379310344827
298,2,22.62,N/A,0.0,False,565,105,595,148,0.84,car,10.275862068965518
298,1,24.91,89811x792,0.0,False,169,38,518,288,0.68,car,10.275862068965518
299,2,22.48,N/A,0.0,False,565,105,595,148,0.83,car,10.310344827586206
299,1,24.08,89811x792,0.0,False,168,37,517,288,0.73,car,10.310344827586206
300,2,22.38,N/A,0.0,False,566,105,595,148,0.82,car,10.344827586206897
300,1,24.87,N/A,0.0,False,169,37,519,288,0.73,car,10.344827586206897
301,2,22.31,N/A,0.0,False,565,105,595,148,0.82,car,10.379310344827585
301,1,25.43,N/A,0.0,False,169,37,519,288,0.73,car,10.379310344827585
302,2,22.26,N/A,0.0,False,566,104,595,148,0.82,car,10.413793103448276
302,1,25.82,N/A,0.0,False,170,37,519,288,0.71,car,10.413793103448276
303,2,22.26,N/A,0.0,False,566,104,595,148,0.81,car,10.448275862068966
303,1,26.1,N/A,0.0,False,171,37,519,288,0.69,car,10.448275862068966
304,2,22.26,N/A,0.0,False,566,104,595,148,0.82,car,10.482758620689655
304,1,27.66,N/A,0.0,False,169,36,520,288,0.72,car,10.482758620689655
305,2,22.26,N/A,0.0,False,566,104,595,148,0.83,car,10.517241379310345
305,1,27.66,N/A,0.0,False,170,36,520,288,0.75,car,10.517241379310345
306,2,22.26,N/A,0.0,False,567,104,595,148,0.82,car,10.551724137931034
306,1,27.66,N/A,0.0,False,171,36,520,288,0.7,car,10.551724137931034
