frame_number,vehicle_id,speed,license_plate,license_plate_confidence,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
306,17,122.22,N/A,0.0,True,746,412,967,714,0.71,car,10.551724137931034
306,8,87.11,N/A,0.0,True,853,116,950,206,0.63,car,10.551724137931034
306,4,25.12,N/A,0.0,False,90,0,167,40,0.57,car,10.551724137931034
307,18,35.73,N/A,0.0,False,780,41,834,88,0.79,car,10.586206896551724
307,16,62.66,N/A,0.0,False,699,121,770,196,0.77,car,10.586206896551724
307,8,89.66,N/A,0.0,True,855,120,956,211,0.59,car,10.586206896551724
307,4,25.12,N/A,0.0,False,92,0,167,40,0.57,car,10.586206896551724
307,20,31.32,N/A,0.0,False,693,21,734,61,0.51,car,10.586206896551724
308,16,65.47,N/A,0.0,False,700,125,773,201,0.83,car,10.620689655172415
308,18,35.08,N/A,0.0,False,781,42,835,90,0.79,car,10.620689655172415
308,8,92.14,N/A,0.0,True,858,123,960,218,0.64,car,10.620689655172415
308,4,25.12,N/A,0.0,False,91,0,167,41,0.58,car,10.620689655172415
308,20,31.32,N/A,0.0,False,694,20,734,62,0.57,car,10.620689655172415
308,19,40.79,N/A,0.0,False,623,14,656,40,0.51,car,10.620689655172415
309,16,65.94,N/A,0.0,False,698,127,776,202,0.77,car,10.655172413793103
309,18,34.62,N/A,0.0,False,783,43,836,92,0.75,car,10.655172413793103
309,17,108.51,N/A,0.0,True,760,488,1004,711,0.64,car,10.655172413793103
309,8,95.95,N/A,0.0,True,862,129,966,226,0.63,car,10.655172413793103
309,4,25.12,N/A,0.0,False,90,0,168,41,0.59,car,10.655172413793103
309,20,31.32,N/A,0.0,False,694,22,735,62,0.55,car,10.655172413793103
310,8,98.07,N/A,0.0,True,865,129,974,232,0.69,car,10.689655172413794
310,16,67.46,N/A,0.0,False,700,130,778,209,0.68,car,10.689655172413794
310,4,25.12,N/A,0.0,False,92,0,167,41,0.59,car,10.689655172413794
310,19,46.16,N/A,0.0,False,623,14,656,42,0.57,car,10.689655172413794
310,20,31.32,N/A,0.0,False,694,22,735,64,0.55,car,10.689655172413794
310,18,34.86,N/A,0.0,False,784,45,838,93,0.53,car,10.689655172413794
311,16,70.62,N/A,0.0,False,701,133,781,214,0.77,car,10.724137931034482
311,8,101.52,N/A,0.0,True,870,135,980,238,0.69,car,10.724137931034482
311,19,60.89,N/A,0.0,False,622,16,656,42,0.65,car,10.724137931034482
311,4,25.12,N/A,0.0,False,92,0,167,41,0.6,car,10.724137931034482
311,20,31.32,N/A,0.0,False,694,23,735,65,0.59,car,10.724137931034482
311,18,35.25,N/A,0.0,False,784,46,841,96,0.54,car,10.724137931034482
312,16,69.28,N/A,0.0,False,703,138,783,217,0.85,car,10.758620689655173
312,19,71.2,N/A,0.0,False,621,16,656,43,0.69,car,10.758620689655173
312,8,105.39,N/A,0.0,True,874,136,989,245,0.68,car,10.758620689655173
312,18,36.25,N/A,0.0,False,786,48,844,98,0.67,car,10.758620689655173
312,20,28.57,N/A,0.0,False,695,24,736,66,0.65,car,10.758620689655173
312,4,25.12,N/A,0.0,False,92,1,167,39,0.58,car,10.758620689655173
313,16,71.75,N/A,0.0,False,703,142,784,230,0.83,car,10.793103448275861
313,8,110.16,N/A,0.0,True,879,142,994,253,0.75,car,10.793103448275861
313,20,28.57,N/A,0.0,False,696,28,736,67,0.66,car,10.793103448275861
313,18,36.95,N/A,0.0,False,788,50,845,100,0.61,car,10.793103448275861
313,19,63.93,N/A,0.0,False,620,20,656,45,0.6,car,10.793103448275861
313,4,25.12,N/A,0.0,False,91,0,167,40,0.57,car,10.793103448275861
314,16,75.53,N/A,0.0,False,704,145,787,234,0.77,car,10.827586206896552
314,20,28.85,N/A,0.0,False,697,29,736,69,0.75,car,10.827586206896552
314,18,39.08,N/A,0.0,False,791,51,847,102,0.71,car,10.827586206896552
314,8,114.09,N/A,0.0,True,883,148,1002,260,0.67,car,10.827586206896552
314,19,58.85,N/A,0.0,False,620,19,656,45,0.67,car,10.827586206896552
314,4,25.12,N/A,0.0,False,88,0,168,41,0.57,car,10.827586206896552
315,18,41.79,N/A,0.0,False,792,54,849,106,0.83,car,10.862068965517242
315,16,79.06,N/A,0.0,False,705,151,789,240,0.79,car,10.862068965517242
315,19,55.29,N/A,0.0,False,620,19,657,45,0.68,car,10.862068965517242
315,8,120.02,N/A,0.0,True,887,152,1011,269,0.66,car,10.862068965517242
315,20,28.49,N/A,0.0,False,697,29,737,71,0.62,car,10.862068965517242
315,4,24.23,N/A,0.0,False,91,0,167,38,0.58,car,10.862068965517242
316,18,43.69,N/A,0.0,False,793,54,851,109,0.81,car,10.89655172413793
316,16,81.54,N/A,0.0,True,705,156,794,242,0.72,car,10.89655172413793
316,20,28.24,N/A,0.0,False,697,31,738,71,0.69,car,10.89655172413793
316,19,52.8,N/A,0.0,False,620,17,656,46,0.67,car,10.89655172413793
316,8,125.59,N/A,0.0,True,891,160,1020,277,0.59,car,10.89655172413793
316,4,23.61,N/A,0.0,False,90,0,166,38,0.58,car,10.89655172413793
317,18,44.29,N/A,0.0,False,793,57,855,110,0.79,car,10.931034482758621
317,16,85.37,N/A,0.0,True,706,159,798,252,0.76,car,10.931034482758621
317,19,51.05,N/A,0.0,False,620,16,656,47,0.72,car,10.931034482758621
317,8,132.71,N/A,0.0,True,897,164,1028,288,0.65,car,10.931034482758621
317,4,23.17,N/A,0.0,False,90,0,166,38,0.61,car,10.931034482758621
317,20,28.62,N/A,0.0,False,696,31,738,72,0.6,car,10.931034482758621
318,16,88.1,N/A,0.0,True,707,166,800,262,0.76,car,10.96551724137931
318,19,51.05,N/A,0.0,False,620,17,656,47,0.76,car,10.96551724137931
318,8,138.27,N/A,0.0,True,901,167,1038,298,0.74,car,10.96551724137931
318,18,45.26,N/A,0.0,False,795,58,857,112,0.72,car,10.96551724137931
318,20,27.59,N/A,0.0,False,697,32,740,73,0.67,car,10.96551724137931
318,4,22.86,N/A,0.0,False,91,0,166,38,0.52,car,10.96551724137931
319,19,51.05,N/A,0.0,False,619,17,656,48,0.81,car,11.0
319,16,92.57,N/A,0.0,True,708,172,803,269,0.78,car,11.0
319,8,142.67,N/A,0.0,True,907,175,1048,309,0.7,car,11.0
319,20,25.96,N/A,0.0,False,697,31,740,75,0.67,car,11.0
319,18,45.08,N/A,0.0,False,796,58,860,114,0.63,car,11.0
319,4,22.65,N/A,0.0,False,91,0,166,38,0.6,car,11.0
320,19,51.05,N/A,0.0,False,619,18,656,49,0.79,car,11.03448275862069
320,16,96.06,N/A,0.0,True,710,174,806,278,0.79,car,11.03448275862069
320,8,149.88,N/A,0.0,True,914,185,1058,317,0.72,car,11.03448275862069
320,18,43.17,N/A,0.0,False,797,59,862,117,0.68,car,11.03448275862069
320,20,26.19,N/A,0.0,False,697,34,740,77,0.64,car,11.03448275862069
320,4,22.65,N/A,0.0,False,91,0,166,38,0.59,car,11.03448275862069
321,19,51.05,N/A,0.0,False,619,17,656,49,0.82,car,11.068965517241379
321,8,156.47,N/A,0.0,True,918,189,1070,330,0.71,car,11.068965517241379
321,16,102.96,N/A,0.0,True,711,181,810,289,0.66,car,11.068965517241379
321,20,26.35,N/A,0.0,False,697,35,740,77,0.61,car,11.068965517241379
321,4,22.65,N/A,0.0,False,91,0,166,38,0.59,car,11.068965517241379
321,18,42.39,N/A,0.0,False,798,61,864,120,0.59,car,11.068965517241379
322,19,51.05,N/A,0.0,False,619,16,656,50,0.83,car,11.10344827586207
322,8,161.61,N/A,0.0,True,927,194,1083,342,0.7,car,11.10344827586207
322,16,108.64,N/A,0.0,True,712,188,814,297,0.7,car,11.10344827586207
322,18,43.4,N/A,0.0,False,801,65,866,124,0.67,car,11.10344827586207
322,20,27.3,N/A,0.0,False,697,36,741,80,0.61,car,11.10344827586207
322,4,22.65,N/A,0.0,False,91,0,167,38,0.61,car,11.10344827586207
323,19,51.05,N/A,0.0,False,619,18,656,51,0.79,car,11.137931034482758
323,16,111.86,N/A,0.0,True,713,194,818,307,0.72,car,11.137931034482758
323,18,44.83,N/A,0.0,False,802,66,870,127,0.71,car,11.137931034482758
323,8,169.6,N/A,0.0,True,933,201,1097,358,0.64,car,11.137931034482758
323,20,29.06,N/A,0.0,False,696,36,743,81,0.62,car,11.137931034482758
323,4,22.65,N/A,0.0,False,91,0,166,38,0.59,car,11.137931034482758
324,19,51.05,N/A,0.0,False,619,19,656,52,0.74,car,11.172413793103448
324,16,117.09,N/A,0.0,True,715,201,822,318,0.72,car,11.172413793103448
324,18,47.11,N/A,0.0,False,805,69,872,129,0.72,car,11.172413793103448
324,8,175.2,N/A,0.0,True,939,209,1111,372,0.7,car,11.172413793103448
324,20,29.19,N/A,0.0,False,697,36,743,83,0.61,car,11.172413793103448
324,4,22.65,N/A,0.0,False,91,0,166,38,0.58,car,11.172413793103448
325,8,175.79,N/A,0.0,True,948,217,1123,385,0.74,car,11.206896551724139
325,19,51.05,N/A,0.0,False,619,20,656,52,0.74,car,11.206896551724139
325,16,123.31,N/A,0.0,True,718,207,829,328,0.73,car,11.206896551724139
325,18,50.0,N/A,0.0,False,806,69,876,133,0.72,car,11.206896551724139
325,20,29.28,N/A,0.0,False,698,38,743,84,0.61,car,11.206896551724139
325,4,22.65,N/A,0.0,False,91,0,166,38,0.58,car,11.206896551724139
326,19,51.05,N/A,0.0,False,619,21,656,53,0.75,car,11.241379310344827
326,16,128.81,N/A,0.0,True,720,215,833,339,0.75,car,11.241379310344827
326,18,52.03,N/A,0.0,False,808,72,878,135,0.73,car,11.241379310344827
326,13,128.4,N/A,0.0,True,956,228,1137,400,0.67,car,11.241379310344827
327,18,52.63,N/A,0.0,False,810,73,881,139,0.78,car,11.275862068965518
327,16,136.21,N/A,0.0,True,720,222,838,354,0.76,car,11.275862068965518
327,19,51.05,N/A,0.0,False,619,21,656,55,0.75,car,11.275862068965518
327,13,90.38,N/A,0.0,True,963,235,1156,415,0.65,car,11.275862068965518
328,16,142.56,N/A,0.0,True,721,230,844,364,0.79,car,11.310344827586206
328,13,63.76,N/A,0.0,False,971,246,1175,435,0.77,car,11.310344827586206
328,18,52.32,N/A,0.0,False,811,74,883,143,0.72,car,11.310344827586206
328,19,46.24,N/A,0.0,False,617,23,656,57,0.65,car,11.310344827586206
328,4,22.65,N/A,0.0,False,91,0,166,38,0.57,car,11.310344827586206
328,20,29.09,N/A,0.0,False,697,42,743,91,0.52,car,11.310344827586206
329,16,148.22,N/A,0.0,True,724,238,848,377,0.82,car,11.344827586206897
329,18,53.41,N/A,0.0,False,814,77,888,146,0.71,car,11.344827586206897
329,13,45.13,N/A,0.0,False,981,256,1192,456,0.69,car,11.344827586206897
329,20,28.96,N/A,0.0,False,697,44,745,93,0.68,car,11.344827586206897
329,19,42.32,N/A,0.0,False,620,24,656,57,0.63,car,11.344827586206897
330,1,120.36,N/A,0.0,True,992,268,1218,475,0.74,car,11.379310344827585
330,18,55.49,N/A,0.0,False,816,81,892,150,0.71,car,11.379310344827585
330,16,153.2,N/A,0.0,True,724,248,854,392,0.71,car,11.379310344827585
330,20,29.25,N/A,0.0,False,698,46,746,95,0.62,car,11.379310344827585
330,19,39.76,N/A,0.0,False,619,27,656,58,0.62,car,11.379310344827585
331,1,84.63,N/A,0.0,True,1003,279,1240,499,0.75,car,11.413793103448276
331,16,156.82,N/A,0.0,True,726,257,862,409,0.73,car,11.413793103448276
331,20,31.09,N/A,0.0,False,698,48,748,99,0.68,car,11.413793103448276
331,18,58.98,N/A,0.0,False,819,84,895,154,0.65,car,11.413793103448276
331,4,22.65,N/A,0.0,False,92,0,167,38,0.53,car,11.413793103448276
331,19,37.97,N/A,0.0,False,619,27,656,60,0.52,car,11.413793103448276
332,1,59.61,N/A,0.0,False,1014,289,1264,525,0.79,car,11.448275862068966
332,20,32.6,N/A,0.0,False,699,50,750,101,0.73,car,11.448275862068966
332,16,157.35,N/A,0.0,True,728,267,868,425,0.72,car,11.448275862068966
332,18,62.74,N/A,0.0,False,821,87,899,159,0.69,car,11.448275862068966
332,4,22.65,N/A,0.0,False,93,0,166,38,0.55,car,11.448275862068966
333,10,24.85,N/A,0.0,False,1025,305,1279,551,0.81,car,11.482758620689655
333,20,33.98,N/A,0.0,False,698,52,751,103,0.81,car,11.482758620689655
333,11,108.58,N/A,0.0,True,732,279,876,444,0.77,car,11.482758620689655
333,18,66.09,N/A,0.0,False,823,87,903,164,0.65,car,11.482758620689655
333,4,22.65,N/A,0.0,False,93,0,165,38,0.6,car,11.482758620689655
334,10,19.16,N/A,0.0,False,1039,320,1279,584,0.89,car,11.517241379310345
334,20,34.94,N/A,0.0,False,699,53,751,105,0.81,car,11.517241379310345
334,11,77.71,N/A,0.0,False,734,288,883,463,0.8,car,11.517241379310345
334,18,68.45,N/A,0.0,False,825,90,909,167,0.68,car,11.517241379310345
334,4,22.65,N/A,0.0,False,92,0,166,37,0.57,car,11.517241379310345
334,19,35.05,N/A,0.0,False,617,28,656,63,0.55,car,11.517241379310345
335,10,15.17,N/A,0.0,False,1055,336,1279,615,0.89,car,11.551724137931034
335,20,34.84,N/A,0.0,False,698,54,750,107,0.78,car,11.551724137931034
335,6,64.18,N/A,0.0,False,736,301,892,486,0.66,car,11.551724137931034
335,19,32.74,N/A,0.0,False,617,29,656,65,0.52,car,11.551724137931034
335,4,22.5,N/A,0.0,False,91,0,166,38,0.51,car,11.551724137931034
335,18,69.15,N/A,0.0,False,825,94,910,171,0.51,car,11.551724137931034
336,10,12.38,N/A,0.0,False,1071,349,1279,652,0.89,car,11.586206896551724
336,20,33.9,N/A,0.0,False,699,55,751,110,0.81,car,11.586206896551724
336,6,46.22,N/A,0.0,False,740,315,902,511,0.74,car,11.586206896551724
336,18,72.29,N/A,0.0,False,831,100,914,176,0.71,car,11.586206896551724
336,22,22.15,N/A,0.0,False,753,2,785,23,0.61,car,11.586206896551724
336,19,31.12,N/A,0.0,False,616,31,656,67,0.6,car,11.586206896551724
336,4,22.39,N/A,0.0,False,93,0,165,38,0.58,car,11.586206896551724
337,10,10.42,N/A,0.0,False,1086,367,1279,690,0.9,car,11.620689655172415
337,20,33.24,N/A,0.0,False,700,57,752,112,0.79,car,11.620689655172415
337,6,33.65,N/A,0.0,False,741,328,911,531,0.77,car,11.620689655172415
337,19,29.21,N/A,0.0,False,616,31,656,69,0.7,car,11.620689655172415
337,4,22.32,N/A,0.0,False,94,1,167,38,0.61,car,11.620689655172415
337,22,22.15,N/A,0.0,False,753,3,786,24,0.57,car,11.620689655172415
337,18,74.48,N/A,0.0,False,834,101,919,182,0.56,car,11.620689655172415
338,20,33.72,N/A,0.0,False,699,60,753,114,0.81,car,11.655172413793103
338,19,27.88,N/A,0.0,False,618,31,656,70,0.72,car,11.655172413793103
338,18,78.65,N/A,0.0,False,835,104,926,188,0.65,car,11.655172413793103
338,4,22.27,N/A,0.0,False,94,1,167,38,0.61,car,11.655172413793103
338,6,25.19,N/A,0.0,False,745,340,923,557,0.58,car,11.655172413793103
338,10,10.42,N/A,0.0,False,1105,388,1279,713,0.58,car,11.655172413793103
338,22,24.08,N/A,0.0,False,753,3,787,27,0.51,car,11.655172413793103
339,10,59.82,N/A,0.0,False,1125,411,1279,699,0.82,car,11.689655172413794
339,20,35.71,N/A,0.0,False,699,64,754,118,0.81,car,11.689655172413794
339,19,29.28,N/A,0.0,False,617,33,656,71,0.71,car,11.689655172413794
339,2,97.45,N/A,0.0,True,749,358,934,589,0.66,car,11.689655172413794
339,18,80.85,N/A,0.0,True,838,106,929,192,0.65,car,11.689655172413794
339,4,22.23,N/A,0.0,False,93,1,166,38,0.62,car,11.689655172413794
340,14,4.11,N/A,0.0,False,1145,434,1279,702,0.87,car,11.724137931034482
340,2,71.03,N/A,0.0,False,752,376,945,622,0.82,car,11.724137931034482
340,19,30.45,N/A,0.0,False,616,33,656,72,0.7,car,11.724137931034482
340,20,37.11,N/A,0.0,False,699,64,756,120,0.7,car,11.724137931034482
340,18,84.65,N/A,0.0,True,841,110,934,198,0.61,car,11.724137931034482
340,4,22.23,N/A,0.0,False,93,1,167,38,0.6,car,11.724137931034482
340,22,25.43,N/A,0.0,False,755,2,788,29,0.51,car,11.724137931034482
341,20,38.8,N/A,0.0,False,699,68,756,123,0.72,car,11.758620689655173
341,14,3.57,N/A,0.0,False,1170,460,1279,705,0.71,car,11.758620689655173
341,19,31.26,N/A,0.0,False,616,35,656,74,0.6,car,11.758620689655173
341,4,22.21,N/A,0.0,False,93,1,166,39,0.59,car,11.758620689655173
341,18,85.29,N/A,0.0,True,843,113,939,203,0.51,car,11.758620689655173
342,20,39.99,N/A,0.0,False,700,69,756,125,0.76,car,11.793103448275861
342,21,7.48,N/A,0.0,False,761,416,979,698,0.76,car,11.793103448275861
342,3,1.38,N/A,0.0,False,1193,498,1279,708,0.72,car,11.793103448275861
342,19,31.84,N/A,0.0,False,617,36,656,74,0.59,car,11.793103448275861
342,4,22.19,N/A,0.0,False,93,1,167,39,0.58,car,11.793103448275861
342,18,87.05,N/A,0.0,True,848,118,944,207,0.51,car,11.793103448275861
343,20,40.5,N/A,0.0,False,700,71,757,125,0.77,car,11.827586206896552
343,21,7.48,N/A,0.0,False,766,440,998,713,0.74,car,11.827586206896552
343,18,86.97,N/A,0.0,True,849,120,949,213,0.63,car,11.827586206896552
343,4,22.18,N/A,0.0,False,92,0,168,40,0.59,car,11.827586206896552
344,18,91.59,N/A,0.0,True,853,126,958,221,0.73,car,11.862068965517242
344,20,42.15,N/A,0.0,False,700,73,758,133,0.72,car,11.862068965517242
344,4,22.17,N/A,0.0,False,93,0,167,39,0.6,car,11.862068965517242
345,20,44.27,N/A,0.0,False,701,75,759,135,0.78,car,11.89655172413793
345,18,94.28,N/A,0.0,True,855,129,962,228,0.75,car,11.89655172413793
345,17,92.14,N/A,0.0,True,776,491,1029,713,0.7,car,11.89655172413793
345,4,22.16,N/A,0.0,False,94,0,168,39,0.61,car,11.89655172413793
345,19,31.73,N/A,0.0,False,612,40,657,80,0.55,car,11.89655172413793
346,18,97.5,N/A,0.0,True,858,132,968,234,0.78,car,11.931034482758621
346,20,44.58,N/A,0.0,False,701,77,760,138,0.71,car,11.931034482758621
346,19,34.61,N/A,0.0,False,613,46,657,82,0.67,car,11.931034482758621
346,4,22.16,N/A,0.0,False,95,0,168,39,0.61,car,11.931034482758621
347,18,101.7,N/A,0.0,True,864,136,975,242,0.75,car,11.96551724137931
347,19,35.19,N/A,0.0,False,615,46,657,84,0.74,car,11.96551724137931
347,20,46.4,N/A,0.0,False,702,80,763,140,0.7,car,11.96551724137931
347,4,22.16,N/A,0.0,False,94,0,168,38,0.6,car,11.96551724137931
347,22,25.17,N/A,0.0,False,758,0,796,34,0.5,car,11.96551724137931
348,19,36.11,N/A,0.0,False,615,47,657,86,0.76,car,12.0
348,18,109.35,N/A,0.0,True,869,144,982,251,0.67,car,12.0
348,20,45.97,N/A,0.0,False,703,81,764,142,0.64,car,12.0
348,4,22.16,N/A,0.0,False,94,1,168,39,0.59,car,12.0
348,19,36.76,N/A,0.0,False,649,17,682,46,0.51,car,12.0
349,18,114.12,N/A,0.0,True,873,146,992,259,0.8,car,12.03448275862069
349,20,45.08,N/A,0.0,False,702,83,768,147,0.7,car,12.03448275862069
349,19,38.74,N/A,0.0,False,614,47,656,88,0.68,car,12.03448275862069
349,4,22.16,N/A,0.0,False,93,0,169,41,0.61,car,12.03448275862069
349,19,33.76,N/A,0.0,False,649,19,683,48,0.59,car,12.03448275862069
349,22,23.65,N/A,0.0,False,759,0,797,37,0.55,car,12.03448275862069
350,19,33.76,N/A,0.0,False,613,48,656,89,0.78,car,12.068965517241379
350,20,44.45,N/A,0.0,False,702,84,766,150,0.74,car,12.068965517241379
350,18,120.64,N/A,0.0,True,877,153,999,265,0.74,car,12.068965517241379
350,19,33.76,N/A,0.0,False,648,19,683,53,0.67,car,12.068965517241379
350,22,22.58,N/A,0.0,False,760,1,797,38,0.62,car,12.068965517241379
350,4,22.16,N/A,0.0,False,91,0,169,42,0.6,car,12.068965517241379
351,20,45.11,N/A,0.0,False,703,86,767,154,0.8,car,12.10344827586207
351,19,33.76,N/A,0.0,False,614,50,656,91,0.76,car,12.10344827586207
351,18,126.65,N/A,0.0,True,880,159,1007,274,0.73,car,12.10344827586207
351,22,21.83,N/A,0.0,False,760,3,798,39,0.68,car,12.10344827586207
351,19,33.76,N/A,0.0,False,648,22,683,55,0.67,car,12.10344827586207
351,23,78.95,N/A,0.0,False,694,27,743,80,0.61,car,12.10344827586207
351,4,22.15,N/A,0.0,False,90,0,170,42,0.56,car,12.10344827586207
352,19,33.76,N/A,0.0,False,613,51,656,92,0.78,car,12.137931034482758
352,20,45.15,N/A,0.0,False,703,89,770,158,0.74,car,12.137931034482758
352,23,73.27,N/A,0.0,False,694,28,744,81,0.66,car,12.137931034482758
352,18,133.59,N/A,0.0,True,886,164,1015,286,0.65,car,12.137931034482758
352,19,33.76,N/A,0.0,False,648,21,682,55,0.63,car,12.137931034482758
352,4,22.15,N/A,0.0,False,93,0,170,42,0.59,car,12.137931034482758
353,20,48.91,N/A,0.0,False,704,92,772,164,0.68,car,12.172413793103448
353,19,33.76,N/A,0.0,False,613,53,656,94,0.68,car,12.172413793103448
353,18,138.36,N/A,0.0,True,889,171,1026,293,0.68,car,12.172413793103448
353,23,69.03,N/A,0.0,False,695,30,747,85,0.59,car,12.172413793103448
353,4,22.15,N/A,0.0,False,91,0,170,42,0.56,car,12.172413793103448
353,22,20.63,N/A,0.0,False,761,3,800,42,0.52,car,12.172413793103448
353,19,33.76,N/A,0.0,False,648,23,681,55,0.52,car,12.172413793103448
354,20,50.31,N/A,0.0,False,704,94,774,168,0.77,car,12.206896551724139
354,18,144.32,N/A,0.0,True,895,175,1034,307,0.75,car,12.206896551724139
354,23,64.61,N/A,0.0,False,695,31,749,87,0.62,car,12.206896551724139
354,19,33.76,N/A,0.0,False,612,53,656,96,0.61,car,12.206896551724139
354,4,22.15,N/A,0.0,False,93,0,170,43,0.58,car,12.206896551724139
355,20,52.01,N/A,0.0,False,705,98,773,171,0.78,car,12.241379310344827
355,18,151.79,N/A,0.0,True,901,182,1046,319,0.7,car,12.241379310344827
355,19,33.03,N/A,0.0,False,612,55,656,98,0.61,car,12.241379310344827
355,23,60.89,N/A,0.0,False,695,32,749,89,0.58,car,12.241379310344827
356,20,52.11,N/A,0.0,False,705,99,774,174,0.83,car,12.275862068965518
356,19,37.21,N/A,0.0,False,613,59,656,101,0.7,car,12.275862068965518
356,23,55.84,N/A,0.0,False,695,35,749,93,0.7,car,12.275862068965518
356,18,159.61,N/A,0.0,True,907,191,1057,330,0.67,car,12.275862068965518
357,20,53.41,N/A,0.0,False,705,104,777,177,0.86,car,12.310344827586206
357,23,54.5,N/A,0.0,False,695,36,750,94,0.77,car,12.310344827586206
357,18,166.65,N/A,0.0,True,914,196,1068,342,0.76,car,12.310344827586206
357,19,38.58,N/A,0.0,False,613,60,656,105,0.72,car,12.310344827586206
358,20,52.23,N/A,0.0,False,706,104,779,182,0.83,car,12.344827586206897
358,18,174.37,N/A,0.0,True,919,207,1081,356,0.78,car,12.344827586206897
358,23,51.42,N/A,0.0,False,695,38,751,96,0.76,car,12.344827586206897
358,19,38.75,N/A,0.0,False,613,61,656,107,0.76,car,12.344827586206897
359,18,181.86,N/A,0.0,True,927,213,1095,371,0.81,car,12.379310344827585
359,19,38.4,N/A,0.0,False,612,63,656,110,0.81,car,12.379310344827585
359,20,51.4,N/A,0.0,False,706,109,778,178,0.77,car,12.379310344827585
359,23,48.89,N/A,0.0,False,695,39,752,99,0.72,car,12.379310344827585
360,19,38.16,N/A,0.0,False,612,66,656,111,0.8,car,12.413793103448276
360,18,187.09,N/A,0.0,True,933,220,1108,389,0.74,car,12.413793103448276
360,23,46.25,N/A,0.0,False,696,42,751,101,0.71,car,12.413793103448276
360,20,55.17,N/A,0.0,False,708,114,782,185,0.66,car,12.413793103448276
360,22,21.52,N/A,0.0,False,768,19,810,54,0.55,car,12.413793103448276
361,19,36.1,N/A,0.0,False,611,68,657,113,0.77,car,12.448275862068966
361,8,125.43,N/A,0.0,True,941,232,1124,406,0.7,car,12.448275862068966
361,23,42.32,N/A,0.0,False,696,42,753,104,0.7,car,12.448275862068966
361,20,66.04,N/A,0.0,False,707,115,784,201,0.66,car,12.448275862068966
361,19,34.67,N/A,0.0,False,643,31,679,68,0.53,car,12.448275862068966
361,22,22.97,N/A,0.0,False,769,19,812,55,0.51,car,12.448275862068966
362,8,90.18,N/A,0.0,True,948,242,1140,422,0.8,car,12.482758620689655
362,20,73.64,N/A,0.0,False,709,120,786,205,0.73,car,12.482758620689655
362,23,41.34,N/A,0.0,False,696,45,753,109,0.66,car,12.482758620689655
362,19,33.66,N/A,0.0,False,643,33,679,69,0.66,car,12.482758620689655
362,4,16.82,N/A,0.0,False,96,2,169,44,0.6,car,12.482758620689655
362,22,24.29,N/A,0.0,False,769,22,812,57,0.56,car,12.482758620689655
363,23,40.66,N/A,0.0,False,697,48,754,110,0.8,car,12.517241379310345
363,20,83.8,N/A,0.0,True,710,125,788,213,0.75,car,12.517241379310345
363,8,65.51,N/A,0.0,False,957,251,1158,442,0.74,car,12.517241379310345
363,22,27.31,N/A,0.0,False,771,24,814,62,0.68,car,12.517241379310345
363,4,15.75,N/A,0.0,False,97,3,169,45,0.61,car,12.517241379310345
363,19,32.96,N/A,0.0,False,643,34,679,69,0.58,car,12.517241379310345
364,23,39.63,N/A,0.0,False,696,49,756,111,0.82,car,12.551724137931034
364,13,33.01,N/A,0.0,False,966,264,1177,466,0.8,car,12.551724137931034
364,24,54.81,N/A,0.0,False,609,77,657,123,0.71,car,12.551724137931034
364,20,88.67,N/A,0.0,True,711,128,792,218,0.69,car,12.551724137931034
364,22,31.17,N/A,0.0,False,771,23,815,64,0.68,car,12.551724137931034
364,4,15.0,N/A,0.0,False,96,3,169,45,0.61,car,12.551724137931034
364,19,31.55,N/A,0.0,False,642,35,679,70,0.51,car,12.551724137931034
365,23,38.36,N/A,0.0,False,697,51,757,112,0.78,car,12.586206896551724
365,20,90.56,N/A,0.0,True,711,131,793,225,0.73,car,12.586206896551724
365,24,54.81,N/A,0.0,False,609,76,656,125,0.72,car,12.586206896551724
365,19,30.11,N/A,0.0,False,642,36,679,71,0.66,car,12.586206896551724
365,13,25.46,N/A,0.0,False,975,274,1199,486,0.64,car,12.586206896551724
365,22,32.74,N/A,0.0,False,772,25,816,64,0.62,car,12.586206896551724
365,4,14.48,N/A,0.0,False,97,3,169,45,0.62,car,12.586206896551724
366,20,88.9,N/A,0.0,True,712,136,798,231,0.78,car,12.620689655172415
366,24,52.46,N/A,0.0,False,608,78,656,126,0.74,car,12.620689655172415
366,23,38.19,N/A,0.0,False,698,52,757,116,0.7,car,12.620689655172415
366,13,20.17,N/A,0.0,False,985,286,1222,509,0.69,car,12.620689655172415
366,22,35.27,N/A,0.0,False,773,26,816,65,0.66,car,12.620689655172415
366,19,29.55,N/A,0.0,False,641,37,679,73,0.61,car,12.620689655172415
366,4,15.0,N/A,0.0,False,96,2,169,45,0.6,car,12.620689655172415
367,20,87.3,N/A,0.0,True,712,139,799,236,0.78,car,12.655172413793103
367,23,36.2,N/A,0.0,False,697,53,758,118,0.73,car,12.655172413793103
367,24,49.64,N/A,0.0,False,608,80,656,128,0.71,car,12.655172413793103
367,22,36.12,N/A,0.0,False,774,26,817,66,0.64,car,12.655172413793103
367,1,43.24,N/A,0.0,False,996,300,1249,535,0.63,car,12.655172413793103
367,19,28.25,N/A,0.0,False,640,38,679,75,0.59,car,12.655172413793103
367,4,17.15,N/A,0.0,False,95,2,169,45,0.58,car,12.655172413793103
368,24,45.71,N/A,0.0,False,606,81,656,128,0.78,car,12.689655172413794
